id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num,total_day,work_day_rate,weekend_day_rate,avg_early_hour,avg_last_hour
22465,,,2,,,,1,,686,68,62,95,0,20,0,12,2,780,14,468,63,72,1,40,7,106,1,64,2,29,0.828,0.172,2.31,22.069
27378,,,2,,,,1,,672,106,90,782,0,94,2,50,6,5017,70,3058,219,179,2,92,6,207,1,109,6,30,0.8,0.2,2.433,21.133
23688,38,,2,3,500,0,1,,82,73,216,1634,1,7,1,1,2,5,1,1,1,6,1,1,2,1,0,0,0,5,1,0,14.2,14.4
28993,23,,1,38,900,0,1,,413,26,90,237,0,54,1,38,3,6671,135,4573,424,93,1,68,7,46,1,30,3,23,0.696,0.304,4,15.391
31228,20,0,1,38,200,0,1,43,643,23,100,1849,0,100,9,57,11,1538,50,777,235,98,11,57,20,66,3,34,14,2,1,0,1.5,12.5
13358,30,0,2,73,600,170,0,7,1391,106,90,592,0,2,0,1,0,1151,12,773,39,29,0,20,1,31,0,20,2,38,0.763,0.237,1.263,22.079
27505,24,,1,57,0,330,1,,202,68,216,1191,0,76,4,33,23,1288,36,587,232,43,2,12,9,27,0,13,3,27,0.778,0.222,4.296,21.37
25504,29,0,2,21,0,40,1,7,583,29,62,1870,0,28,0,10,4,765,19,514,38,56,1,39,1,32,0,23,1,36,0.806,0.194,5.056,22.5
20554,48,0,2,80,300,10,1,43,329,68,216,1704,1,188,7,96,35,4100,108,2167,412,268,5,133,30,364,22,165,69,37,0.703,0.297,0.919,21.73
27782,25,0,1,59,700,10,1,,707,68,216,1608,0,115,4,68,13,1285,23,723,152,152,4,86,18,76,1,39,11,10,0.6,0.4,6.7,18.2
18790,19,0,2,57,0,0,1,,625,73,216,601,0,117,6,69,19,486,20,237,111,53,4,24,11,70,4,30,16,25,0.64,0.36,7.16,18.44
17841,27,,2,51,100,70,1,,2592,104,90,83,0,35,0,22,3,558,9,349,33,49,0,28,2,93,4,67,7,8,1,0,11.625,14.875
9436,30,0,1,72,100,0,1,3,179,23,81,1489,0,39,1,14,2,5678,97,2985,401,99,2,48,4,140,0,70,4,27,0.667,0.333,1.037,21.963
31025,22,,1,17,400,0,1,7,30,66,216,906,0,39,0,23,3,69,1,37,6,21,0,12,2,4,0,4,0,2,1,0,4.5,9.5
35013,37,0,2,48,0,0,1,20,355,23,62,2036,0,20,0,12,2,1380,42,812,198,88,2,46,6,158,8,106,16,19,0.684,0.316,7,11.211
9360,25,0,1,64,900,10,1,,532,73,62,1460,0,295,5,178,36,2629,99,1365,414,363,18,200,67,160,3,101,15,26,0.769,0.231,5.154,20.231
14399,24,0,2,81,900,50,1,43,452,68,62,683,0,67,2,44,3,1527,50,873,182,101,0,60,6,95,1,60,6,25,0.8,0.2,2.2,22.64
18305,24,0,1,25,200,0,1,,396,106,90,782,0,131,3,94,8,5234,203,3300,494,239,9,160,23,158,8,104,15,12,0.417,0.583,4.583,22.667
16894,21,,1,10,900,0,0,,236,26,90,2279,0,20,1,13,4,208,6,104,37,14,0,10,2,12,0,8,1,12,0.583,0.417,4.083,14.667
8791,28,0,2,72,700,10,1,43,642,68,62,242,0,215,2,135,5,2786,43,1535,241,208,3,131,8,75,0,38,2,34,0.706,0.294,0.412,22.353
14534,31,,2,43,200,50,1,,254,106,90,782,0,15,0,9,0,278,2,162,11,40,0,23,1,16,0,8,1,14,0.714,0.286,11.571,16.214
31339,33,0,2,13,200,20,0,,584,30,90,782,1,78,2,48,7,3031,75,1817,246,188,6,119,20,120,1,67,11,31,0.806,0.194,7.161,21.419
33481,42,0,2,68,200,0,0,,563,68,62,433,0,240,12,93,63,5791,340,2017,1652,275,13,86,73,163,10,58,47,18,0.667,0.333,3.889,20.889
28311,39,,1,46,500,10,1,7,232,106,90,1892,0,240,7,148,10,6145,132,3655,510,298,5,185,12,253,5,151,24,24,0.708,0.292,0.625,21.875
21058,18,,2,56,800,20,1,7,67,106,90,782,0,61,1,39,3,1348,40,768,138,119,4,71,9,113,6,66,11,11,0.818,0.182,0.273,21.727
31226,31,,2,38,900,10,1,,144,26,90,1610,0,13,0,6,2,576,16,334,62,40,2,21,4,58,2,31,4,10,0.6,0.4,0.8,21.8
25888,35,,1,67,400,0,0,35,273,106,90,327,0,61,0,38,3,2294,29,1341,174,112,1,72,9,103,0,61,3,35,0.686,0.314,3.771,21.914
17138,33,0,2,20,0,110,1,,544,68,62,830,0,68,2,44,4,376,11,219,35,48,1,30,5,43,1,24,8,7,0.857,0.143,14.143,21.429
34354,34,0,1,75,100,10,0,,1502,106,90,1892,0,441,9,317,12,9031,201,5794,556,2059,52,1458,52,288,3,200,3,25,0.72,0.28,1.28,21.84
27751,20,0,2,55,400,0,1,,617,68,62,830,0,18,0,7,3,324,13,182,39,28,2,20,2,16,0,9,2,27,0.741,0.259,8.852,16.074
9356,28,0,2,76,700,30,1,,232,106,90,782,0,140,7,105,7,3842,124,2336,374,145,5,97,11,198,3,132,11,31,0.774,0.226,0.903,22.903
26731,24,,1,54,900,60,1,,59,106,90,2092,0,98,3,67,8,1018,38,566,149,118,2,80,7,196,4,121,13,6,0.667,0.333,2.167,22.5
33575,22,0,2,73,600,0,1,,686,68,100,2121,0,52,2,31,7,6672,165,4144,564,162,3,100,9,136,4,82,13,26,0.769,0.231,1.385,22.808
23666,36,0,2,92,400,440,1,,391,106,90,1892,0,58,1,31,6,1977,25,1282,73,219,0,131,6,125,2,77,5,27,0.741,0.259,3.148,20.889
26609,30,0,2,94,500,10,1,7,593,106,90,782,0,28,0,20,2,1191,29,742,115,72,2,41,8,73,3,39,11,25,0.72,0.28,3.24,19.28
28196,50,,2,40,500,0,1,43,785,68,62,2036,0,58,2,12,24,2344,137,718,752,144,7,30,61,59,0,6,28,23,0.739,0.261,9.391,16.957
18910,19,0,2,82,600,10,1,40,606,64,216,1026,0,328,3,224,9,16240,246,10496,769,907,3,530,19,580,3,307,26,27,0.815,0.185,1,22.296
8652,33,,2,177,200,0,1,7,15,73,62,2272,1,18,2,3,13,162,14,28,79,20,2,4,14,8,1,2,5,0,0,0,0,0
37035,42,,2,80,700,0,1,,51,68,110,1058,1,176,11,79,42,5988,241,2889,1216,417,22,208,90,284,7,117,67,5,0.8,0.2,8.8,18.4
35165,20,0,2,65,800,0,0,43,490,106,90,782,0,33,0,20,1,4765,115,2910,393,113,4,74,3,115,5,79,7,22,0.591,0.409,1.773,22.636
13466,33,0,2,10,500,30,1,,507,106,90,772,0,34,0,16,0,282,5,136,20,61,2,34,2,31,0,13,1,11,0.818,0.182,7.091,18.545
12808,28,,2,69,200,0,1,,492,106,90,2065,0,59,1,50,1,1220,26,865,68,115,3,85,7,122,2,91,6,28,0.679,0.321,0.536,22.964
12083,19,0,1,90,400,0,0,7,772,68,100,650,0,160,0,98,11,5288,167,3053,657,196,2,129,10,100,2,63,3,13,0.692,0.308,5.769,16.308
24407,19,,2,71,200,0,1,43,95,68,100,1508,0,21,0,14,2,703,33,402,99,58,3,33,4,32,1,17,1,7,0.714,0.286,9.857,18.286
22776,31,0,1,92,700,860,1,43,289,68,216,726,0,21,0,14,0,1286,21,713,81,78,1,48,4,50,0,30,2,23,0.696,0.304,8.087,20.087
25924,26,,2,55,500,0,0,43,119,106,90,83,0,98,2,53,14,1763,82,921,324,80,3,43,14,92,4,53,16,24,0.75,0.25,2.792,20.5
8824,23,0,2,66,800,50,0,43,490,106,90,237,0,148,0,100,3,4679,83,2996,332,203,1,139,11,230,5,139,34,40,0.75,0.25,1.15,22.575
32209,26,0,1,75,300,50,1,,688,106,90,772,0,86,2,54,8,778,21,465,71,75,2,42,8,87,0,51,11,30,0.733,0.267,7.333,17.8
18094,21,0,1,51,900,20,1,43,661,29,62,931,0,94,4,61,13,3860,78,2292,354,136,6,91,17,56,0,40,5,24,0.75,0.25,0.708,21.292
35817,27,,1,55,400,20,1,,184,106,90,782,0,127,2,68,25,4170,64,2231,489,112,2,49,25,99,0,51,15,29,0.862,0.138,3.414,22.241
16463,33,0,2,72,100,0,0,43,681,106,90,1610,0,110,1,66,7,1557,28,857,132,141,2,60,16,172,2,88,20,32,0.594,0.406,0.469,22.594
36880,33,0,1,31,300,190,1,43,391,26,90,1892,0,59,2,33,2,630,19,339,72,50,1,27,4,72,3,37,6,23,0.739,0.261,5.043,20.739
10932,24,,1,67,100,40,1,,112,68,216,659,0,147,6,101,8,2498,131,1333,412,279,16,176,38,241,18,151,43,29,0.655,0.345,5.034,22.138
24197,26,0,2,75,0,0,1,44,672,68,81,920,0,58,1,30,2,4395,104,2457,438,123,2,56,14,107,1,58,16,24,0.667,0.333,2.375,22.375
22649,22,0,1,90,200,10,1,,546,73,110,383,0,90,6,51,18,1160,46,611,186,78,5,44,13,116,3,58,22,10,0.6,0.4,6.7,17.9
28423,18,,1,81,200,0,1,,495,68,62,2117,0,88,5,58,7,4375,233,2542,670,105,11,69,13,324,18,224,28,31,0.613,0.387,1.419,20.677
31556,67,1,1,19,900,260,1,43,739,29,100,233,0,43,1,11,13,379,7,85,93,27,1,4,8,29,1,1,8,17,0.765,0.235,13.412,19.941
21609,32,0,1,7,100,10,0,,593,74,216,1704,0,21,0,11,1,475,7,263,20,47,0,24,2,33,0,17,4,3,1,0,12,21.667
13741,23,,2,14,400,80,1,,45,29,216,584,0,51,2,23,10,1391,68,784,220,93,6,43,23,41,1,21,5,6,0.333,0.667,9.333,16
21943,67,,0,21,200,60,0,3,58,73,100,1346,,3,0,1,0,88,1,48,7,9,0,3,0,51,2,28,5,0,0,0,0,0
13204,27,0,2,70,900,10,1,43,716,106,90,1444,0,39,1,26,2,1710,31,1059,82,98,3,62,8,80,3,49,6,36,0.694,0.306,3.389,21
11902,34,0,1,72,100,0,1,7,271,68,216,526,0,130,1,61,10,1647,40,811,203,92,2,32,7,52,0,19,3,33,0.788,0.212,4.879,22.273
27912,25,0,2,72,300,430,1,,1594,68,216,985,0,12,1,7,2,1553,15,824,63,34,1,14,2,33,0,11,2,30,0.8,0.2,2.233,22.067
29809,25,0,1,37,900,10,1,43,618,64,100,1880,0,118,12,62,23,3423,115,1796,498,187,12,80,33,70,0,24,19,35,0.8,0.2,3.6,21.657
23838,31,0,1,36,0,90,1,7,601,23,216,1136,0,89,3,57,11,2217,73,1205,289,65,0,34,9,142,4,93,14,27,0.667,0.333,4.519,20.296
20552,34,0,1,55,700,20,1,,954,29,216,726,0,10,0,4,2,160,8,68,19,10,0,5,2,4,0,2,0,23,0.652,0.348,9.174,18.478
35481,34,0,2,81,100,10,1,,625,106,90,237,0,71,0,52,1,2803,42,1893,115,146,1,96,3,162,2,108,8,33,0.667,0.333,0.667,22
19695,23,0,1,47,700,0,1,,1688,26,90,772,0,98,6,52,10,3110,86,1830,270,124,7,64,17,81,2,37,10,27,0.778,0.222,4.296,20
31137,20,0,2,43,200,0,1,43,569,64,216,1847,0,112,3,85,9,11950,309,7944,805,184,6,126,16,130,1,88,15,32,0.719,0.281,3.031,21.625
35656,19,,2,8,100,0,1,,349,106,90,83,0,21,0,14,3,500,8,284,30,17,1,11,1,13,0,5,2,8,0.75,0.25,11.125,18.375
33012,25,,1,71,400,400,1,43,579,68,62,683,0,35,2,26,2,510,12,313,44,51,2,37,5,56,1,42,5,26,0.731,0.269,0.577,21.885
13263,26,,2,76,400,10,1,,241,68,62,1870,0,45,1,24,3,1322,29,853,48,162,4,110,7,208,5,128,6,33,0.727,0.273,0.455,22.606
26265,24,0,1,79,100,40,1,43,676,73,62,815,0,62,0,30,6,2928,48,1741,172,109,2,59,10,126,3,73,10,23,0.609,0.391,0.435,21.783
18673,44,1,2,29,400,70,1,,401,106,90,702,0,89,5,22,41,2751,107,1030,773,154,9,42,64,52,2,14,26,26,0.692,0.308,15.615,22.231
21370,32,0,2,69,400,220,1,,677,26,90,327,0,50,1,33,0,2639,34,1637,142,155,3,95,8,217,1,130,15,30,0.767,0.233,0.267,22.767
35441,29,,2,70,100,20,1,7,366,106,90,782,0,40,0,25,3,2805,34,1649,189,62,1,30,9,55,1,28,10,32,0.687,0.312,2.281,22.688
28335,37,0,1,6,300,310,1,36,126,29,110,1032,1,50,2,20,10,1186,62,451,206,113,10,31,24,138,5,59,19,30,0.733,0.267,7.8,18.067
11896,21,,2,11,900,40,1,,200,29,216,1608,0,24,0,6,4,579,3,315,24,13,0,8,0,6,0,1,0,13,0.615,0.385,8.231,16.846
11362,21,0,2,5,500,30,1,,1572,106,90,1610,0,1,0,0,0,102,1,63,3,3,0,2,0,13,0,5,1,2,1,0,19.5,20.5
35724,25,,1,18,100,0,1,,183,26,90,2279,0,103,6,76,10,2741,85,1609,308,135,5,88,12,52,1,34,3,27,0.704,0.296,3.667,20.63
14606,27,,1,78,900,50,1,,2675,87,110,1089,0,77,3,44,9,1928,75,883,328,69,4,37,10,65,3,39,11,27,0.815,0.185,4.074,20.926
33389,19,0,2,71,600,30,0,12,594,106,90,2279,0,390,11,252,25,22460,833,14427,2044,704,43,463,73,302,13,214,23,24,0.667,0.333,2.75,22.75
35627,26,0,2,20,0,10,1,,672,73,100,1074,0,11,0,8,0,629,19,416,40,22,0,13,0,9,0,7,2,18,0.667,0.333,7.889,20
26505,45,0,2,61,900,0,1,7,543,68,62,1314,1,451,16,262,56,7903,239,4106,1299,415,22,193,75,146,5,49,39,23,0.739,0.261,3.13,21.522
11393,19,0,1,58,200,0,1,7,623,106,90,782,0,23,0,17,2,2942,70,1877,207,64,0,42,3,70,0,45,3,26,0.731,0.269,6.923,19.346
10122,63,,2,31,300,0,1,50,343,106,90,889,,194,8,67,61,2715,91,1071,656,174,5,58,52,43,1,13,16,19,0.474,0.526,10.105,19.947
35539,54,,1,72,500,20,1,,1419,68,202,1802,0,49,1,29,2,817,23,410,75,55,0,31,4,33,0,14,1,23,0.826,0.174,4.87,20.913
16065,22,0,2,32,0,0,1,,626,68,216,1625,,5,1,3,1,1065,26,581,123,29,1,20,2,37,0,21,0,31,0.774,0.226,5.903,20.806
28568,38,0,2,11,400,0,1,,1516,29,100,1815,1,72,0,34,9,2397,98,1301,307,240,9,132,37,201,8,108,25,28,0.679,0.321,3.393,21.393
31798,32,0,2,72,0,100,1,,607,68,62,1178,0,15,1,4,2,1081,19,539,95,79,2,33,5,70,1,24,5,28,0.75,0.25,8.429,20.964
22925,29,,1,80,800,0,1,,394,68,216,1457,0,33,0,13,2,981,13,549,61,57,0,25,2,69,0,38,6,28,0.714,0.286,1.571,22.75
26463,23,0,2,73,0,0,1,43,1697,106,90,2279,0,99,4,68,8,4026,77,2489,313,202,1,150,6,116,0,79,2,30,0.767,0.233,7.467,19.467
31743,42,0,1,21,0,0,1,,530,29,110,1089,0,38,2,10,11,627,37,232,141,20,0,3,5,27,0,6,6,9,0.667,0.333,11.222,18.556
36740,27,0,1,80,800,0,1,,268,68,62,905,0,141,2,84,17,2346,62,1424,226,159,5,88,25,72,3,41,14,30,0.767,0.233,3.167,21.6
32383,29,0,1,26,0,70,0,43,501,58,90,1892,0,24,1,11,4,226,8,119,31,25,3,18,1,13,0,9,0,18,0.667,0.333,6.333,19.278
30139,22,,2,10,0,10,0,43,357,29,40,490,0,10,0,5,0,215,1,146,9,28,0,17,1,17,0,9,1,12,0.667,0.333,8.333,16.583
9983,36,,1,21,200,0,1,3,124,66,81,1316,0,10,1,5,0,575,13,339,60,8,0,2,0,9,0,3,0,13,0.692,0.308,11.077,17.385
23680,22,0,2,82,200,10,1,,262,68,216,1068,0,99,2,64,5,3488,110,2131,302,132,3,83,10,116,4,75,12,23,0.696,0.304,0.565,22.913
18020,24,0,1,85,500,180,0,,609,106,90,83,0,67,2,35,7,1293,30,713,129,61,1,34,6,62,0,31,5,25,0.72,0.28,0.44,21.72
19832,63,0,2,25,0,0,1,,572,68,216,1046,1,190,5,106,23,1110,43,468,241,114,4,41,27,84,3,31,18,20,0.6,0.4,6.25,18.6
19230,28,0,1,80,900,10,1,,637,106,90,2279,0,163,2,93,8,5671,136,3335,481,352,8,221,23,281,9,180,22,29,0.724,0.276,1.138,22.828
22947,23,,1,37,700,0,1,,72,26,90,83,0,42,5,23,8,341,18,188,53,58,5,31,9,48,2,29,5,3,1,0,13,16
33866,22,0,1,8,100,10,1,,673,73,110,917,0,6,0,5,0,1228,26,784,69,29,0,22,1,29,0,20,0,8,0.625,0.375,9.75,20.5
32762,,,1,,,,1,,1645,9,90,1407,0,55,2,32,3,4335,126,2409,622,143,9,70,22,83,2,44,9,30,0.767,0.233,3.267,22.6
27171,73,0,1,40,300,0,1,,420,68,216,1087,0,48,2,23,6,3190,144,1582,554,90,6,33,18,74,7,40,11,28,0.679,0.321,3.536,20.893
30970,34,0,2,59,900,0,1,,628,68,62,2219,0,221,1,139,4,4576,63,2952,217,297,2,192,4,275,4,175,20,23,0.696,0.304,5.217,19.217
16739,23,0,1,71,700,0,1,7,636,68,62,936,0,644,4,436,19,12471,285,7316,1126,1988,28,1259,74,238,4,161,15,19,0.789,0.211,3.105,22.632
13250,31,0,2,43,0,20,1,,644,73,62,1371,0,2,0,0,0,304,8,169,37,14,0,9,0,10,0,7,0,26,0.731,0.269,4.846,20.654
34108,28,,2,45,700,50,0,43,605,106,90,303,0,23,0,15,1,2301,77,1502,173,74,0,43,2,75,2,45,2,30,0.8,0.2,1.267,22
27929,,,2,,,,1,,712,87,62,1314,0,216,0,145,6,7897,109,5105,390,396,2,263,14,239,3,156,14,32,0.75,0.25,1.25,21.625
8199,19,0,1,66,500,0,1,,378,106,90,1444,0,59,3,39,0,4645,135,3038,315,120,6,85,6,149,9,87,18,26,0.692,0.308,1.923,20.731
10697,34,,2,6,600,160,1,,72,30,90,348,0,35,0,18,4,335,3,163,28,35,0,18,4,24,0,11,1,14,0.786,0.214,6.857,15.714
17234,47,0,2,44,900,0,1,43,520,68,100,1055,0,142,6,70,29,1162,69,482,281,156,8,58,39,39,1,13,12,21,0.571,0.429,7.381,21.381
27777,31,0,2,27,0,0,1,43,594,29,62,1398,0,6,0,3,0,189,4,97,18,38,1,14,2,49,0,20,3,14,0.571,0.429,5.214,20.357
18213,20,0,2,73,100,20,1,43,701,9,90,782,0,103,4,74,6,1437,35,969,90,187,4,133,8,92,3,61,4,18,0.556,0.444,2,20.722
18823,21,0,2,11,100,10,1,43,868,29,216,958,0,67,1,51,3,4544,96,2897,295,200,9,152,6,99,1,68,8,28,0.679,0.321,1.429,22.107
13807,23,0,1,14,0,250,1,43,587,29,216,962,0,3,0,1,0,199,9,111,19,15,0,8,0,12,0,7,0,26,0.731,0.269,7.769,15.962
33402,21,0,2,8,800,0,0,,293,30,90,782,0,59,1,43,4,1211,21,715,101,90,1,57,6,106,1,62,13,21,0.667,0.333,0.81,19.667
3779,20,0,2,14,300,40,1,12,722,68,216,1804,,,,,,360,5,233,29,7,0,5,1,20,1,14,2,55,0.8,0.2,4.273,18.709
22544,30,0,1,14,400,0,1,,577,29,216,263,0,27,0,19,1,1880,20,1145,81,148,1,78,3,116,2,68,4,35,0.657,0.343,0.286,22.343
28553,22,,1,70,400,400,1,7,657,23,62,2084,0,98,2,51,11,703,14,400,87,17,1,10,2,33,1,23,2,17,0.765,0.235,9,19.471
12154,,,2,,,,1,,830,68,100,323,0,124,0,66,5,2366,76,1263,249,179,13,91,30,189,5,104,17,29,0.621,0.379,1.207,22.586
26065,23,,1,36,900,0,1,,291,64,62,1460,0,11,1,6,1,596,29,252,117,41,2,14,7,55,2,26,3,31,0.742,0.258,1.129,22.645
30146,26,0,1,62,600,10,1,,90,106,90,327,0,78,2,35,9,1559,72,773,258,106,6,49,15,142,8,76,25,22,0.727,0.273,2.5,22.591
14657,22,0,2,63,900,40,1,7,620,68,62,1371,0,129,5,87,10,2915,105,1647,373,291,9,174,36,287,13,181,44,30,0.767,0.233,3.9,20.133
24686,34,0,2,45,900,10,1,7,317,106,90,327,0,23,0,16,1,487,10,305,29,43,0,27,3,30,0,21,1,22,0.773,0.227,9.773,20.545
33805,24,,2,9,400,100,1,,76,106,90,1610,0,14,1,10,2,524,18,333,51,44,2,30,3,68,1,47,7,11,0.727,0.273,3.273,18.545
7834,20,0,2,24,300,0,1,43,515,23,216,85,,14,1,9,2,609,29,238,120,54,3,18,14,28,3,10,6,66,0.727,0.273,3.318,21.742
15964,23,0,2,66,400,0,1,7,263,68,216,1112,0,71,3,49,6,6120,255,3517,887,248,13,155,35,250,9,157,36,34,0.765,0.235,1.588,21.765
32474,31,,1,4,400,0,1,,394,29,100,1346,0,32,0,13,3,563,10,281,67,55,1,18,6,63,1,28,4,20,0.7,0.3,2.75,21.35
15721,19,,2,71,200,0,1,,508,106,90,782,0,130,3,85,10,1915,46,1154,187,109,4,73,7,70,2,48,5,15,0.733,0.267,9.8,19.4
19621,28,,1,52,600,0,0,7,82,9,90,1201,0,47,1,36,2,589,6,356,45,54,1,35,1,72,1,51,2,12,0.667,0.333,7,17.333
35141,27,0,1,24,300,10,1,,499,58,90,327,0,8,0,5,1,287,14,156,46,9,0,3,2,21,0,8,3,3,0.666,0.333,18,18
32896,27,0,1,78,300,0,0,43,689,106,90,782,0,66,1,41,8,2463,90,1459,309,141,4,77,20,118,2,64,20,35,0.743,0.257,0.886,21.114
33651,29,,2,69,400,10,1,,296,68,219,2134,0,147,6,95,8,3069,77,1860,322,167,2,101,9,149,4,84,17,28,0.679,0.321,1.036,21.857
32239,19,0,1,43,800,0,1,,2252,68,216,959,0,6,0,5,0,2809,249,1662,354,181,36,118,38,8,1,5,2,28,0.821,0.179,1.607,22.714
14528,56,0,2,22,600,0,1,,1531,9,90,1407,1,111,5,79,10,5610,206,3738,426,351,27,244,31,134,12,96,12,23,0.739,0.261,3.609,22.174
28431,24,0,2,72,400,10,1,35,543,106,90,1610,0,60,1,48,0,2010,19,1303,94,114,1,83,3,109,0,76,5,26,0.654,0.346,4.538,18.385
22305,24,0,1,44,800,40,1,3,604,73,100,1583,0,7,0,1,0,1625,73,890,215,36,6,20,4,26,3,15,3,30,0.6,0.4,6.667,22.2
30073,45,0,2,66,900,0,1,7,308,68,216,1068,0,45,0,27,2,1121,29,667,120,161,4,102,6,300,9,169,63,26,0.692,0.308,3.423,21.769
33014,30,,2,35,300,0,1,,158,73,62,1478,0,29,0,18,0,833,17,517,76,52,0,25,1,45,0,26,3,10,0.7,0.3,10.5,16.5
15496,21,0,2,13,300,40,1,,1833,30,100,1736,0,74,4,50,7,104,0,57,4,15,1,8,3,20,0,8,3,10,0.6,0.4,11.3,13.1
23504,30,0,1,47,900,10,0,,278,26,90,772,0,34,0,20,1,2730,42,1515,220,32,0,25,0,49,0,32,2,25,0.8,0.2,1,22.76
13155,30,0,1,60,300,110,0,43,570,68,216,350,0,138,1,91,6,6698,74,4147,362,172,0,115,5,92,1,61,4,24,0.833,0.167,3.25,21.208
16333,25,0,1,53,200,0,1,,436,73,62,1541,0,152,3,87,14,1709,34,997,179,85,4,54,12,69,1,42,5,18,0.722,0.278,7.611,19.944
23573,25,,1,16,700,0,1,,278,68,216,750,0,55,0,35,3,2967,64,1794,251,101,0,59,5,168,1,95,10,29,0.586,0.414,4.759,21
13300,23,,1,152,0,0,1,,309,68,100,845,0,206,10,122,32,4186,182,2010,746,295,12,145,55,314,15,158,65,27,0.704,0.296,3.593,22.444
28164,20,0,1,60,500,50,0,,673,58,90,782,0,25,0,7,4,925,40,423,196,56,8,18,17,59,3,18,20,23,0.652,0.348,2.696,17.783
25307,32,0,2,51,800,50,1,,218,106,90,782,0,7,0,3,1,1591,21,787,80,59,2,26,3,73,3,32,1,26,0.577,0.423,1.077,22.808
24904,24,0,2,12,700,90,0,43,614,29,100,2017,0,18,0,10,1,1117,14,682,38,25,0,13,2,20,0,8,2,24,0.625,0.375,4.583,20.833
16157,21,0,2,67,400,0,1,,738,68,110,68,0,52,3,37,3,3544,48,2497,174,193,1,135,4,71,0,49,2,37,0.703,0.297,1.324,21.946
7273,21,0,2,26,200,320,0,43,768,106,90,1782,,82,0,59,4,4976,123,3174,514,169,2,109,18,53,0,32,3,20,0.85,0.15,2.8,17.9
30560,,,2,,,,1,,616,68,100,2017,1,195,2,130,15,5830,137,3486,545,189,7,121,17,97,6,65,7,24,0.667,0.333,4.708,21.5
18957,21,,1,54,100,10,1,7,402,106,90,1993,0,97,3,58,6,4937,116,3384,259,127,2,79,9,112,0,71,6,34,0.735,0.265,3.324,21.5
10927,23,0,2,66,800,40,1,43,822,78,100,1736,0,201,6,142,4,3615,84,2482,173,604,10,430,21,153,4,110,9,24,0.667,0.333,5.917,20.792
31368,29,0,1,80,0,40,0,43,448,68,216,659,0,115,2,81,9,2792,44,1780,157,147,2,99,6,229,5,151,15,29,0.828,0.172,0.724,22.828
9348,46,1,2,42,0,0,0,43,446,106,90,83,0,304,14,138,69,4450,214,1697,1265,237,13,70,72,69,3,23,18,15,0.667,0.333,6.8,20.4
9239,25,0,1,80,300,0,1,43,409,68,216,263,0,96,2,69,4,4530,97,2807,382,234,6,152,15,206,3,128,17,28,0.679,0.321,1.429,21.679
8982,51,0,2,38,500,0,1,,43,58,90,327,0,117,7,36,39,1820,76,620,525,91,4,27,34,85,3,24,32,6,0.667,0.333,12.333,21.667
26573,50,0,2,69,600,10,1,,100,68,216,616,0,332,10,177,46,2629,96,1213,552,365,26,153,105,231,14,93,55,17,0.706,0.294,3.706,20.588
15071,21,,1,75,600,60,1,43,58,68,216,726,0,128,12,70,16,1787,113,877,315,157,17,78,28,129,10,62,20,3,0.666,0.333,0.333,19
15789,20,,1,35,700,0,1,3,87,66,100,1801,0,17,2,12,1,514,22,314,62,7,1,5,0,23,2,14,3,5,1,0,20.8,20.8
23020,27,0,2,72,200,20,0,,628,9,90,2092,0,189,0,115,2,4544,59,2830,283,294,2,175,11,288,0,169,8,30,0.667,0.333,2.5,21.467
30848,23,0,1,36,800,10,1,,460,23,100,1509,0,40,3,24,7,2160,76,1337,230,60,3,38,10,114,5,78,9,27,0.667,0.333,3,18.444
15044,36,0,2,71,300,0,1,,199,73,216,1973,0,108,3,63,7,3636,89,2038,315,160,5,95,7,204,7,121,21,29,0.724,0.276,3.069,22.345
9994,38,0,1,64,700,100,0,43,647,9,90,1610,0,24,0,14,0,500,7,267,30,47,1,28,2,79,2,43,3,28,0.75,0.25,6.214,19.679
8485,21,0,2,74,100,70,1,43,271,73,216,1704,0,69,0,47,3,3723,96,2563,246,122,4,93,7,150,2,104,10,34,0.824,0.176,2.971,18.824
30376,27,0,1,53,200,0,0,,687,68,100,1126,0,31,0,25,2,1478,53,978,142,69,3,54,6,39,3,29,5,35,0.714,0.286,1.971,21.886
32935,43,0,2,7,500,10,0,43,754,29,100,496,0,24,0,12,4,651,31,387,78,76,1,41,7,32,2,11,5,10,0.9,0.1,5.3,7.8
25076,23,,1,16,500,20,0,7,372,73,100,1403,0,5,0,3,0,25,0,11,0,5,0,3,0,3,0,2,0,6,0.667,0.333,11.167,14.167
9726,22,0,1,11,100,40,1,7,587,30,81,1809,0,12,1,7,0,959,32,553,87,24,1,19,2,297,15,203,23,30,0.767,0.233,5.867,21.733
24836,30,0,1,40,700,40,1,,610,66,100,1403,0,78,2,39,6,2362,52,1425,190,151,4,100,7,128,3,87,4,25,0.68,0.32,1.68,20.64
20025,37,,1,21,500,60,1,50,186,23,216,726,0,11,0,5,1,583,9,349,34,4,0,2,0,325,3,192,11,31,0.613,0.387,8.613,20.29
